step,epoch_frac,phase,loss_total,loss_think,loss_response,lr,grad_norm,tokens_seen_B,tokens_per_sec,gpu_mem_gb,gpu_mem_reserved_gb,loss_weight_think,val_loss,time_elapsed_min,eta_min,timestamp
11180,0.6271,pretrain,1.617551,0.0,1.571101,3.8920800127814434e-05,0.4061,2.841125,266572.8,4.478,10.524,0.0,,183.41,109.1,2026-04-29 17:18:40
11190,0.6276,pretrain,1.708147,0.0,2.122232,3.884463129122161e-05,0.4143,2.84178,266176.0,4.478,10.524,0.0,,183.57,108.9,2026-04-29 17:18:50
11200,0.6282,pretrain,1.637972,0.0,1.405585,3.876851555156929e-05,0.4059,2.842436,267100.1,4.478,10.524,0.0,,183.73,108.7,2026-04-29 17:18:59
11210,0.6287,pretrain,1.730161,0.0,1.921771,3.869245315902276e-05,0.4032,2.843091,254997.6,4.478,10.524,0.0,,183.88,108.6,2026-04-29 17:19:09
11220,0.6293,pretrain,1.766248,0.0,1.788643,3.861644436357201e-05,0.4036,2.843746,266989.7,4.478,10.524,0.0,,184.04,108.4,2026-04-29 17:19:18
11230,0.6299,pretrain,1.685935,0.0,1.739116,3.85404894150309e-05,0.4021,2.844402,267405.5,4.478,10.524,0.0,,184.2,108.2,2026-04-29 17:19:28
11240,0.6304,pretrain,1.768275,0.0,1.705565,3.8464588563036235e-05,0.4065,2.845057,266703.2,4.478,10.524,0.0,,184.35,108.1,2026-04-29 17:19:37
11250,0.631,pretrain,1.603277,0.0,1.574833,3.8388742057047116e-05,0.4049,2.845712,252910.0,4.478,10.524,0.0,,184.51,107.9,2026-04-29 17:19:47
11260,0.6315,pretrain,1.722047,0.0,2.020232,3.831295014634392e-05,0.4079,2.846368,265555.0,4.478,10.524,0.0,,184.67,107.7,2026-04-29 17:19:56
11270,0.6321,pretrain,1.532699,0.0,1.735399,3.823721308002773e-05,0.401,2.847023,264704.6,4.478,10.524,0.0,,184.83,107.6,2026-04-29 17:20:06
11280,0.6327,pretrain,1.540159,0.0,1.485047,3.816153110701922e-05,0.4098,2.847678,264916.4,4.478,10.524,0.0,,184.99,107.4,2026-04-29 17:20:15
11290,0.6332,pretrain,1.651251,0.0,1.886335,3.808590447605812e-05,0.4031,2.848334,262479.1,4.478,10.524,0.0,,185.15,107.2,2026-04-29 17:20:25
11300,0.6338,pretrain,1.607803,0.0,1.759212,3.801033343570221e-05,0.4021,2.848989,265997.9,4.478,10.524,0.0,,185.31,107.1,2026-04-29 17:20:34
11310,0.6343,pretrain,1.648435,0.0,1.421069,3.793481823432656e-05,0.4094,2.849645,265583.9,4.478,10.524,0.0,,185.47,106.9,2026-04-29 17:20:44
11320,0.6349,pretrain,1.619171,0.0,1.467747,3.7859359120122736e-05,0.4103,2.8503,264814.3,4.478,10.524,0.0,,185.63,106.7,2026-04-29 17:20:53
11330,0.6355,pretrain,1.588434,0.0,1.184664,3.7783956341097954e-05,0.4034,2.850955,265964.0,4.478,10.524,0.0,,185.79,106.6,2026-04-29 17:21:03
11340,0.636,pretrain,1.628998,0.0,1.264954,3.7708610145074295e-05,0.4064,2.851611,264878.2,4.478,10.524,0.0,,185.94,106.4,2026-04-29 17:21:12
11350,0.6366,pretrain,1.679962,0.0,1.475888,3.763332077968784e-05,0.4058,2.852266,265726.5,4.478,10.524,0.0,,186.1,106.2,2026-04-29 17:21:22
11360,0.6372,pretrain,1.599633,0.0,1.377832,3.7558088492387905e-05,0.4091,2.852921,265661.8,4.478,10.524,0.0,,186.26,106.1,2026-04-29 17:21:31
11370,0.6377,pretrain,1.535472,0.0,1.63643,3.748291353043624e-05,0.4026,2.853577,265630.7,4.478,10.524,0.0,,186.42,105.9,2026-04-29 17:21:41
11380,0.6383,pretrain,1.745643,0.0,1.445842,3.7407796140906127e-05,0.4069,2.854232,253513.8,4.478,10.524,0.0,,186.58,105.7,2026-04-29 17:21:50
11390,0.6388,pretrain,1.844186,0.0,1.799384,3.733273657068168e-05,0.4044,2.854887,265186.0,4.478,10.524,0.0,,186.74,105.6,2026-04-29 17:22:00
11400,0.6394,pretrain,1.651419,0.0,1.63634,3.725773506645694e-05,0.4039,2.855543,266498.1,4.478,10.524,0.0,,186.9,105.4,2026-04-29 17:22:09
11410,0.64,pretrain,1.690568,0.0,1.519734,3.7182791874735154e-05,0.4098,2.856198,266437.8,4.478,10.524,0.0,,187.05,105.2,2026-04-29 17:22:19
11420,0.6405,pretrain,1.683392,0.0,1.693129,3.7107907241827876e-05,0.4057,2.856854,266455.4,4.478,10.524,0.0,,187.21,105.1,2026-04-29 17:22:28
11430,0.6411,pretrain,1.648015,0.0,1.879381,3.7033081413854204e-05,0.3977,2.857509,265202.7,4.478,10.524,0.0,,187.37,104.9,2026-04-29 17:22:38
11440,0.6416,pretrain,1.573983,0.0,1.362542,3.6958314636739996e-05,0.4055,2.858164,253727.9,4.478,10.524,0.0,,187.53,104.7,2026-04-29 17:22:47
11450,0.6422,pretrain,1.499422,0.0,1.475579,3.688360715621697e-05,0.4025,2.85882,266108.6,4.478,10.524,0.0,,187.68,104.6,2026-04-29 17:22:57
11460,0.6428,pretrain,1.750805,0.0,1.421874,3.680895921782203e-05,0.4063,2.859475,266359.6,4.478,10.524,0.0,,187.84,104.4,2026-04-29 17:23:06
11470,0.6433,pretrain,1.657655,0.0,1.605975,3.673437106689633e-05,0.4079,2.86013,265646.1,4.478,10.524,0.0,,188.0,104.2,2026-04-29 17:23:16
11480,0.6439,pretrain,1.645661,0.0,2.114513,3.6659842948584546e-05,0.4095,2.860786,266483.2,4.478,10.524,0.0,,188.16,104.1,2026-04-29 17:23:25
11490,0.6444,pretrain,1.731187,0.0,1.417942,3.658537510783408e-05,0.4009,2.861441,265552.2,4.478,10.524,0.0,,188.31,103.9,2026-04-29 17:23:35
11500,0.645,pretrain,1.658503,0.0,1.927333,3.651096778939414e-05,0.3997,2.862096,266179.1,4.478,10.524,0.0,,188.47,103.7,2026-04-29 17:23:44
11510,0.6456,pretrain,1.679711,0.0,1.744268,3.643662123781512e-05,0.4079,2.862752,265447.0,4.478,10.524,0.0,,188.88,103.7,2026-04-29 17:24:08
11520,0.6461,pretrain,1.727733,0.0,1.641779,3.6362335697447584e-05,0.412,2.863407,252075.4,4.478,10.524,0.0,,189.04,103.5,2026-04-29 17:24:18
11530,0.6467,pretrain,1.679418,0.0,1.896455,3.62881114124417e-05,0.403,2.864062,264672.1,4.478,10.524,0.0,,189.19,103.4,2026-04-29 17:24:27
11540,0.6472,pretrain,1.601824,0.0,1.650935,3.6213948626746194e-05,0.4032,2.864718,264657.7,4.478,10.524,0.0,,189.35,103.2,2026-04-29 17:24:37
11550,0.6478,pretrain,1.714218,0.0,1.823923,3.613984758410773e-05,0.4038,2.865373,264656.5,4.478,10.524,0.0,,189.51,103.0,2026-04-29 17:24:46
11560,0.6484,pretrain,1.64816,0.0,1.522372,3.6065808528070044e-05,0.4054,2.866029,253496.4,4.478,10.524,0.0,,189.67,102.9,2026-04-29 17:24:56
11570,0.6489,pretrain,1.760999,0.0,1.596406,3.5991831701973115e-05,0.4007,2.866684,251444.0,4.478,10.524,0.0,,189.83,102.7,2026-04-29 17:25:06
11580,0.6495,pretrain,1.674624,0.0,1.659487,3.5917917348952445e-05,0.4152,2.867339,265470.1,4.478,10.524,0.0,,189.99,102.5,2026-04-29 17:25:15
11590,0.6501,pretrain,1.66369,0.0,1.990365,3.584406571193814e-05,0.3981,2.867995,252873.6,4.478,10.524,0.0,,190.15,102.4,2026-04-29 17:25:25
11600,0.6506,pretrain,1.748224,0.0,1.945533,3.57702770336542e-05,0.4151,2.86865,265588.7,4.478,10.524,0.0,,190.3,102.2,2026-04-29 17:25:34
11610,0.6512,pretrain,1.540442,0.0,1.483407,3.569655155661779e-05,0.4018,2.869305,252848.9,4.478,10.524,0.0,,190.46,102.0,2026-04-29 17:25:44
11620,0.6517,pretrain,1.674902,0.0,1.689483,3.562288952313821e-05,0.4044,2.869961,264636.1,4.478,10.524,0.0,,190.62,101.9,2026-04-29 17:25:53
11630,0.6523,pretrain,1.623177,0.0,1.657778,3.554929117531637e-05,0.4002,2.870616,251430.4,4.478,10.524,0.0,,190.78,101.7,2026-04-29 17:26:03
11640,0.6529,pretrain,1.63224,0.0,1.431128,3.547575675504375e-05,0.4034,2.871271,251874.8,4.478,10.524,0.0,,190.94,101.5,2026-04-29 17:26:12
11650,0.6534,pretrain,1.789479,0.0,1.911772,3.540228650400187e-05,0.4083,2.871927,265799.6,4.478,10.524,0.0,,191.1,101.4,2026-04-29 17:26:22
11660,0.654,pretrain,1.709068,0.0,1.880665,3.53288806636612e-05,0.411,2.872582,254720.3,4.478,10.524,0.0,,191.26,101.2,2026-04-29 17:26:31
11670,0.6545,pretrain,1.830383,0.0,1.880081,3.525553947528061e-05,0.4093,2.873238,266641.6,4.478,10.524,0.0,,191.41,101.0,2026-04-29 17:26:41
11680,0.6551,pretrain,1.63839,0.0,1.523175,3.518226317990645e-05,0.4071,2.873893,266621.7,4.478,10.524,0.0,,191.57,100.9,2026-04-29 17:26:50
11690,0.6557,pretrain,1.824658,0.0,2.319892,3.51090520183718e-05,0.4162,2.874548,265793.0,4.478,10.524,0.0,,191.73,100.7,2026-04-29 17:26:59
11700,0.6562,pretrain,1.870349,0.0,2.311173,3.5035906231295666e-05,0.473,2.875204,266012.8,4.478,10.524,0.0,,191.89,100.5,2026-04-29 17:27:09
11710,0.6568,pretrain,1.727654,0.0,1.338123,3.496282605908215e-05,0.4094,2.875859,265112.2,4.478,10.524,0.0,,192.05,100.4,2026-04-29 17:27:18
11720,0.6573,pretrain,1.611075,0.0,1.469104,3.488981174191978e-05,0.3961,2.876514,265770.2,4.478,10.524,0.0,,192.21,100.2,2026-04-29 17:27:28
11730,0.6579,pretrain,1.741272,0.0,1.553852,3.481686351978057e-05,0.4089,2.87717,266309.9,4.478,10.524,0.0,,192.36,100.0,2026-04-29 17:27:37
11740,0.6585,pretrain,1.557955,0.0,1.617064,3.474398163241935e-05,0.4026,2.877825,266564.2,4.478,10.524,0.0,,192.52,99.9,2026-04-29 17:27:47
11750,0.659,pretrain,1.61556,0.0,1.84236,3.467116631937293e-05,0.4114,2.87848,266096.9,4.478,10.524,0.0,,192.68,99.7,2026-04-29 17:27:56
11760,0.6596,pretrain,1.688133,0.0,1.724149,3.459841781995926e-05,0.3986,2.879136,266059.1,4.478,10.524,0.0,,192.83,99.5,2026-04-29 17:28:06
11770,0.6601,pretrain,1.685138,0.0,1.794163,3.452573637327675e-05,0.3998,2.879791,254424.8,4.478,10.524,0.0,,192.99,99.3,2026-04-29 17:28:15
11780,0.6607,pretrain,1.828666,0.0,1.823402,3.4453122218203437e-05,0.4075,2.880446,265613.7,4.478,10.524,0.0,,193.15,99.2,2026-04-29 17:28:25
11790,0.6613,pretrain,1.776118,0.0,1.199462,3.4380575593396154e-05,0.4152,2.881102,266535.1,4.478,10.524,0.0,,193.31,99.0,2026-04-29 17:28:34
11800,0.6618,pretrain,1.655805,0.0,1.756305,3.4308096737289834e-05,0.4079,2.881757,266484.7,4.478,10.524,0.0,,193.47,98.8,2026-04-29 17:28:44
11810,0.6624,pretrain,1.609322,0.0,1.752205,3.423568588809662e-05,0.4007,2.882413,266408.3,4.478,10.524,0.0,,193.62,98.7,2026-04-29 17:28:53
11820,0.663,pretrain,1.67851,0.0,1.793717,3.4163343283805175e-05,0.4129,2.883068,252595.4,4.478,10.524,0.0,,193.78,98.5,2026-04-29 17:29:03
11830,0.6635,pretrain,1.436092,0.0,1.427423,3.409106916217988e-05,0.4064,2.883723,265805.7,4.478,10.524,0.0,,193.94,98.3,2026-04-29 17:29:12
11840,0.6641,pretrain,1.793491,0.0,1.671501,3.401886376076002e-05,0.4039,2.884379,265925.0,4.478,10.524,0.0,,194.1,98.2,2026-04-29 17:29:22
11850,0.6646,pretrain,1.531847,0.0,1.273806,3.394672731685899e-05,0.4044,2.885034,266371.0,4.478,10.524,0.0,,194.26,98.0,2026-04-29 17:29:31
11860,0.6652,pretrain,1.577506,0.0,1.696078,3.3874660067563597e-05,0.4012,2.885689,251368.6,4.478,10.524,0.0,,194.42,97.8,2026-04-29 17:29:41
11870,0.6658,pretrain,1.690345,0.0,1.722316,3.380266224973324e-05,0.3996,2.886345,264935.3,4.478,10.524,0.0,,194.57,97.7,2026-04-29 17:29:50
11880,0.6663,pretrain,1.737112,0.0,2.072637,3.3730734099999055e-05,0.407,2.887,265518.5,4.478,10.524,0.0,,194.73,97.5,2026-04-29 17:30:00
11890,0.6669,pretrain,1.690868,0.0,1.930214,3.3658875854763264e-05,0.4074,2.887655,264748.6,4.478,10.524,0.0,,194.89,97.3,2026-04-29 17:30:09
11900,0.6674,pretrain,1.591608,0.0,1.725769,3.358708775019827e-05,0.4005,2.888311,265203.0,4.478,10.524,0.0,,195.05,97.2,2026-04-29 17:30:19
11910,0.668,pretrain,1.714944,0.0,1.837314,3.351537002224606e-05,0.7208,2.888966,264829.6,4.478,10.524,0.0,,195.21,97.0,2026-04-29 17:30:28
11920,0.6686,pretrain,1.671898,0.0,1.560437,3.34437229066172e-05,0.4097,2.889622,265944.0,4.478,10.524,0.0,,195.37,96.8,2026-04-29 17:30:38
11930,0.6691,pretrain,1.722762,0.0,1.73909,3.337214663879025e-05,0.4333,2.890277,261563.1,4.478,10.524,0.0,,195.53,96.7,2026-04-29 17:30:47
11940,0.6697,pretrain,1.68059,0.0,1.742766,3.330064145401089e-05,0.4113,2.890932,265497.6,4.478,10.524,0.0,,195.69,96.5,2026-04-29 17:30:57
11950,0.6702,pretrain,1.562029,0.0,1.38618,3.322920758729119e-05,0.3949,2.891588,266404.2,4.478,10.524,0.0,,195.84,96.3,2026-04-29 17:31:06
11960,0.6708,pretrain,1.720158,0.0,1.614845,3.315784527340884e-05,0.4018,2.892243,254026.8,4.478,10.524,0.0,,196.0,96.2,2026-04-29 17:31:16
11970,0.6714,pretrain,1.77411,0.0,1.733406,3.3086554746906284e-05,0.4094,2.892898,267053.0,4.478,10.524,0.0,,196.16,96.0,2026-04-29 17:31:25
11980,0.6719,pretrain,1.714048,0.0,1.667208,3.301533624209012e-05,0.4058,2.893554,254885.1,4.478,10.524,0.0,,196.32,95.8,2026-04-29 17:31:35
11990,0.6725,pretrain,1.560379,0.0,1.225894,3.294418999303019e-05,0.3981,2.894209,265638.0,4.478,10.524,0.0,,196.47,95.7,2026-04-29 17:31:44
12000,0.673,pretrain,1.719432,0.0,1.777173,3.287311623355886e-05,0.3987,2.894864,264558.1,4.478,10.524,0.0,,196.63,95.5,2026-04-29 17:31:54
12010,0.6736,pretrain,1.719895,0.0,1.696496,3.280211519727026e-05,0.4058,2.89552,253528.3,4.478,10.524,0.0,,197.2,95.5,2026-04-29 17:32:28
12020,0.6742,pretrain,1.766789,0.0,1.667153,3.2731187117519486e-05,0.4095,2.896175,265558.7,4.478,10.524,0.0,,197.36,95.4,2026-04-29 17:32:37
12030,0.6747,pretrain,1.620286,0.0,1.863914,3.266033222742186e-05,0.4065,2.89683,265362.9,4.478,10.524,0.0,,197.52,95.2,2026-04-29 17:32:47
12040,0.6753,pretrain,1.744083,0.0,2.184765,3.258955075985217e-05,0.4044,2.897486,265095.2,4.478,10.524,0.0,,197.67,95.0,2026-04-29 17:32:56
12050,0.6759,pretrain,1.883135,0.0,1.874115,3.251884294744388e-05,0.4164,2.898141,267624.1,4.478,10.524,0.0,,197.83,94.9,2026-04-29 17:33:06
12060,0.6764,pretrain,1.602756,0.0,1.232443,3.244820902258838e-05,0.4113,2.898797,267153.3,4.478,10.524,0.0,,197.99,94.7,2026-04-29 17:33:15
12070,0.677,pretrain,1.803476,0.0,1.80616,3.237764921743419e-05,0.4053,2.899452,265843.5,4.478,10.524,0.0,,198.15,94.5,2026-04-29 17:33:25
12080,0.6775,pretrain,1.70214,0.0,1.615241,3.230716376388627e-05,0.4123,2.900107,266923.6,4.478,10.524,0.0,,198.31,94.4,2026-04-29 17:33:34
12090,0.6781,pretrain,1.693015,0.0,1.404669,3.2236752893605175e-05,0.4051,2.900763,267148.9,4.478,10.524,0.0,,198.46,94.2,2026-04-29 17:33:44
12100,0.6787,pretrain,1.64649,0.0,1.565023,3.216641683800637e-05,0.3969,2.901418,266769.3,4.478,10.524,0.0,,198.62,94.0,2026-04-29 17:33:53
12110,0.6792,pretrain,1.627648,0.0,1.708459,3.209615582825937e-05,0.4068,2.902073,266647.7,4.478,10.524,0.0,,198.78,93.9,2026-04-29 17:34:02
12120,0.6798,pretrain,1.61256,0.0,1.739517,3.202597009528709e-05,0.3989,2.902729,254849.9,4.478,10.524,0.0,,198.94,93.7,2026-04-29 17:34:12
12130,0.6803,pretrain,1.704421,0.0,1.714534,3.195585986976507e-05,0.4062,2.903384,266077.0,4.478,10.524,0.0,,199.09,93.5,2026-04-29 17:34:21
12140,0.6809,pretrain,1.618496,0.0,1.808791,3.18858253821206e-05,0.406,2.904039,267424.2,4.478,10.524,0.0,,199.25,93.4,2026-04-29 17:34:31
12150,0.6815,pretrain,1.70271,0.0,1.577938,3.1815866862532093e-05,0.3996,2.904695,267593.8,4.478,10.524,0.0,,199.41,93.2,2026-04-29 17:34:40
12160,0.682,pretrain,1.479005,0.0,1.608974,3.1745984540928244e-05,0.4553,2.90535,267559.9,4.478,10.524,0.0,,199.57,93.0,2026-04-29 17:34:50
12170,0.6826,pretrain,1.72896,0.0,1.787185,3.16761786469874e-05,0.4078,2.906006,267570.6,4.478,10.524,0.0,,199.72,92.9,2026-04-29 17:34:59
12180,0.6831,pretrain,1.630155,0.0,1.169008,3.160644941013664e-05,0.4071,2.906661,267531.6,4.478,10.524,0.0,,199.88,92.7,2026-04-29 17:35:08
12190,0.6837,pretrain,1.523457,0.0,1.75067,3.153679705955111e-05,0.4043,2.907316,267581.1,4.478,10.524,0.0,,200.04,92.5,2026-04-29 17:35:18
12200,0.6843,pretrain,1.682023,0.0,1.711332,3.146722182415327e-05,0.4043,2.907972,268067.2,4.478,10.524,0.0,,200.19,92.4,2026-04-29 17:35:27
12210,0.6848,pretrain,1.780672,0.0,1.759526,3.139772393261213e-05,0.4069,2.908627,268016.4,4.478,10.524,0.0,,200.35,92.2,2026-04-29 17:35:37
12220,0.6854,pretrain,1.63424,0.0,1.278645,3.132830361334252e-05,0.4015,2.909282,256215.9,4.478,10.524,0.0,,200.51,92.0,2026-04-29 17:35:46
12230,0.6859,pretrain,1.581411,0.0,2.169888,3.1258961094504245e-05,0.4071,2.909938,267520.5,4.478,10.524,0.0,,200.67,91.9,2026-04-29 17:35:56
12240,0.6865,pretrain,1.727341,0.0,1.54237,3.118969660400149e-05,0.4054,2.910593,267402.2,4.478,10.524,0.0,,200.82,91.7,2026-04-29 17:36:05
